language,error_type,buggy_code,fixed_code,line_no
C,UnmatchedBracket,"int arr[] = {1, 2, 3;","int arr[] = {1, 2, 3};",1.0
C,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Java,DivisionByZero,"int num = 25;
int divisor = 5 - 5;
int quotient = num / divisor;","int num = 25;
int divisor = 5 - 5;
int quotient = (divisor != 0) ? num / divisor : 0;",3.0
Python,ImportError,"from nonexist_utils import transform
data = transform(raw)",,
Java,InvalidAssignment,x + y = z;,,
C,MissingInclude,int main() { sqrt(16); return 0; },"#include <math.h>
int main() { sqrt(16); return 0; }",1.0
C++,MissingInclude,"int main() { string s = ""hi""; return 0; }","#include <string>
using namespace std;
int main() { string s = ""hi""; return 0; }",1.0
Java,MissingDelimiter,int x = 10,int x = 10;,1.0
Python,ImportError,from datetime import datetimee,from datetime import datetime,1.0
Python,MutableDefault,"def add_item(x, lst=[]): lst.append(x)","def add_item(x, lst=None):
    if lst is None: lst = []
    lst.append(x)",1.0
Java,TypeMismatch,int[] arr = 42;,,
Python,WildcardImport,from math import *,from math import sqrt,1.0
C,DivisionByZero,int r = 25 / (b - b);,int r = 25 / ((b - b) ? (b - b) : 1);,1.0
Python,NoError,"class Queue:
    def __init__(self):
        self.items = []
    def enqueue(self, x):
        self.items.append(x)
    def dequeue(self):
        return self.items.pop(0)
    def is_empty(self):
        return len(self.items) == 0",,
Java,InvalidAssignment,5 = x;,int x = 5;,1.0
Python,NameError,"class Dog:
    def bark(self):
        print(selff.name)",,
Java,UnclosedString,"public class Main {
    public static void main(String[] args) {
        System.out.println(""Welcome to Java);
    }
}",,
C,DuplicateDefinition,void func() {} void func() {},void func() {} void func2() {},1.0
Python,MutableDefault,"def process(data, cache={}): cache[data] = True","def process(data, cache=None):
    if cache is None: cache = {}
    cache[data] = True",1.0
C++,MissingInclude,"int main() { string s = ""hi""; return 0; }","#include <string>
using namespace std;
int main() { string s = ""hi""; return 0; }",1.0
Python,MutableDefault,"def accumulate(n, total=[0]):
    total[0] += n
    return total[0]",,
Python,ImportError,"import numpyy
numpyy.array([1,2])","import numpy
numpy.array([1,2])",1.0
Java,UndeclaredIdentifier,"public class Main {
    public static void main(String[] args) {
        System.out.println(count);
    }
}",,
C,MissingInclude,int main() { sqrt(16); return 0; },"#include <math.h>
int main() { sqrt(16); return 0; }",1.0
Python,WildcardImport,from math import *,"from math import sqrt, pi",1.0
Python,InvalidAssignment,5 = x,x = 5,1.0
Python,MissingImport,request.get('url'),"import requests
request.get('url')",1.0
Java,UnmatchedBracket,"public class Test {
  public static void main(String[] args) {
    System.out.println(1);
","public class Test {
  public static void main(String[] args) {
    System.out.println(1);
  }
}",3.0
Python,IndentationError,"for i in range(5):
print(i)","for i in range(5):
    print(i)",2.0
C,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
Python,MissingImport,os.path.exists('file'),"import os
os.path.exists('file')",1.0
Python,WildcardImport,from random import *,"from random import randint, choice",1.0
Java,UnreachableCode,"return;
System.out.println(""Hi"");","System.out.println(""Hi"");",2.0
Python,UnusedVariable,"x = 10
print('Hi')",print('Hi'),1.0
Python,ImportError,from datetime import datetimee,from datetime import datetime,1.0
Python,UnreachableCode,"return
print('Hi')",print('Hi'),2.0
Java,InvalidAssignment,null = value;,,
Python,UnmatchedBracket,print((1 + 2),print((1 + 2)),1.0
Java,InvalidAssignment,true = false;,,
Python,MissingDelimiter,"elif condition
    pass",,
Python,NoError,"import datetime
now = datetime.datetime.now()
print(now.strftime('%Y-%m-%d'))",,
C,MissingInclude,"int main() { printf(""Hello""); return 0; }","#include <stdio.h>
int main() { printf(""Hello""); return 0; }",1.0
C,MissingDelimiter,int y = 20,int y = 20;,1.0
C,MissingInclude,"int main() { scanf(""%d"", &x); return 0; }","#include <stdio.h>
int main() { int x; scanf(""%d"", &x); return 0; }",1.0
C++,TypeMismatch,"float rate = 0.05;
int percent = rate * 100;","float rate = 0.05;
int percent = static_cast<int>(rate * 100);",2.0
C++,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Python,MissingDelimiter,"for i in range(10)
    print(i)","for i in range(10):
    print(i)",1.0
Java,MissingDelimiter,return 61,,
Python,IndentationError,"for i in range(5):
print(i)","for i in range(5):
    print(i)",2.0
Python,InvalidAssignment,func() = result,,
C,MissingInclude,int main() { sqrt(16); return 0; },"#include <math.h>
int main() { sqrt(16); return 0; }",1.0
C,DivisionByZero,"int a = 1;
int b = 0;
int c = a / b;",,
Python,InfiniteLoop,"while True:
    pass","while condition:
    pass",1.0
C++,MissingInclude,"int main() { cout << ""Hi""; return 0; }","#include <iostream>
using namespace std;
int main() { cout << ""Hi""; return 0; }",1.0
Python,DuplicateDefinition,"MAX = 100
MIN = 0
MAX = 200",,
Python,WildcardImport,from os import *,"from os import path, getcwd",1.0
Java,InvalidAssignment,5 = x;,x = 5;,1.0
Python,UnmatchedBracket,print((1 + 2),print((1 + 2)),1.0
Java,MissingDelimiter,int x = 5,int x = 5;,1.0
C,InfiniteLoop,"while (1) {
}","while (condition) {
}",1.0
C,TypeMismatch,char c = 57.5;,,
Python,MutableDefault,"def process(data, cache={}): cache[data] = True","def process(data, cache=None):
    if cache is None: cache = {}
    cache[data] = True",1.0
C++,UnreachableCode,"int getValue() {
    return 42;
    cout << ""done"" << endl;
}",,
Python,LineTooLong,"result = very_long_function_name(arg1, arg2, arg3, arg4, arg5, arg6, arg7, arg8, arg9, arg10, arg11, arg12)","result = very_long_function_name(
    arg1, arg2, arg3, arg4,
    arg5, arg6, arg7, arg8
)",1.0
C,MissingDelimiter,"int *ptr = malloc(10)
free(ptr);","int *ptr = malloc(10);
free(ptr);",1.0
Java,InvalidAssignment,x + y = z;,,
C++,InvalidAssignment,5 = x;,x = 5;,1.0
Python,NameError,print(x),"x = 10
print(x)",1.0
C++,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,NameError,print(x),"x = 10
print(x)",1.0
Python,NameError,print(x),"x = 10
print(x)",1.0
Python,UnclosedString,print('Hello),print('Hello'),1.0
C,UnreachableCode,"return;
printf(""Hi"");","printf(""Hi"");",2.0
Python,UnusedVariable,"x = 10
print('Hi')",print('Hi'),1.0
C++,NoError,"#include <iostream>
using namespace std;
class Rectangle {
public:
    double width, height;
    Rectangle(double w, double h) : width(w), height(h) {}
    double area() { return width * height; }
};
int main() {
    Rectangle r(3.0, 4.0);
    cout << r.area() << endl;
    return 0;
}",,
C,DivisionByZero,"double price = 100.0;
double qty = 0.0;
double unit = price / qty;","double price = 100.0;
double qty = 0.0;
double unit = (qty > 0) ? price / qty : 0;",3.0
Python,DivisionByZero,"correct = 20
total_questions = 0
accuracy = correct / total_questions","correct = 20
total_questions = 0
accuracy = correct / total_questions if total_questions > 0 else 0",3.0
C++,UnmatchedBracket,"vector<int> v = {1, 2, 3;","vector<int> v = {1, 2, 3};",1.0
Python,NameError,"def greet(name):
    return f'Hello {naem}'",,
Python,NoError,name = 'Alice',name = 'Alice',
Python,MissingImport,"np.array([1,2,3])","import numpy as np
np.array([1,2,3])",1.0
Java,DivisionByZero,int r = 50 / (a - a);,"int r = 50 / Math.max(a - a, 1);",1.0
Python,WildcardImport,from os import *,"from os import path, getcwd",1.0
C++,InfiniteLoop,"while (true) {
}","while (condition) {
}",1.0
Python,InfiniteLoop,"while True:
    pass","while condition:
    pass",1.0
Python,UnmatchedBracket,"result = (a + b * (c - d)
print(result)",,
C,MissingDelimiter,int y = 20,int y = 20;,1.0
Python,IndentationError,"while True:
break","while True:
    break",2.0
Python,WildcardImport,from random import *,"from random import randint, choice",1.0
C,MissingDelimiter,int y = 20,int y = 20;,1.0
C,DivisionByZero,int result = 82 / 0;,,
C++,InfiniteLoop,"while (true) {
}","while (condition) {
}",1.0
C,DivisionByZero,"int a = 15;
int b = 0;
int c = a / b;","int a = 15;
int b = 0;
int c = (b != 0) ? a / b : 0;",3.0
Python,ImportError,from datetime import datetimee,from datetime import datetime,1.0
Python,ImportError,"from fake_library import FakeClass
obj = FakeClass()",,
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
Python,IndentationError,"if True:
x = 5","if True:
    x = 5",2.0
C++,UnmatchedBracket,"int main() {
  cout << ""Hi"";
","int main() {
  cout << ""Hi"";
}",2.0
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
C,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
C,UnmatchedBracket,"int main() { printf(""Hi""; return 0; }","int main() { printf(""Hi""); return 0; }",1.0
Python,UnusedVariable,"x = 10
print('Hi')",print('Hi'),1.0
C++,DuplicateDefinition,"#include <iostream>
using namespace std;
void display() { cout << ""first"" << endl; }
void display() { cout << ""second"" << endl; }
int main() {
    display();
    return 0;
}",,
C,UnusedVariable,char c = 'a'; int result = 5;,int result = 5;,1.0
Python,NameError,print(x),"x = 10
print(x)",1.0
Java,MissingDelimiter,double price = 89.11,,
C++,TypeMismatch,"int x = ""hello"";","string x = ""hello"";",1.0
Java,TypeMismatch,char c = 92;,,
C++,UnusedVariable,"int x = 10;
cout << ""Hi"";","cout << ""Hi"";",1.0
Python,UndeclaredIdentifier,"def compute():
    return result + offset",,
Python,UnreachableCode,"def get_value():
    return 42
    print('done')",,
Java,MissingDelimiter,char c = 'A',,
Python,NameError,print(fist_name),,
Python,WildcardImport,"from os import *
files = listdir('.')",,
Java,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,MissingImport,"np.array([1,2,3])","import numpy as np
np.array([1,2,3])",1.0
Java,InfiniteLoop,for (;;) { },for (int i = 0; i < 10; i++) { },1.0
Python,MissingImport,data = json.loads('{}'),"import json
data = json.loads('{}')",1.0
Python,UnmatchedBracket,print((1 + 2),print((1 + 2)),1.0
Python,MutableDefault,"def store(item, storage={}):
    storage[id(item)] = item
    return storage",,
C,UnmatchedBracket,struct Point { int x; int y;,struct Point { int x; int y; };,1.0
Python,WildcardImport,from datetime import *,"from datetime import datetime, timedelta",1.0
Python,NameError,print(x),"x = 10
print(x)",1.0
C,UnreachableCode,"int main() {
    for (int i = 0; i < 10; i++) {
        break;
        printf(""%d\n"", i);
    }
    return 0;
}",,
Python,UnusedVariable,"for i in range(10):
    count = i * 2
    print(i)",,
Python,MissingImport,result = math.sqrt(16),"import math
result = math.sqrt(16)",1.0
C,MissingDelimiter,int x = 10,int x = 10;,1.0
Python,TypeMismatch,a = 58 / 'string',,
C++,TypeMismatch,"vector<string> words;
int count = words;","vector<string> words;
int count = words.size();",2.0
Python,DivisionByZero,result = 10 / 0,result = 10 / 1  # Avoid division by zero,1.0
Python,MutableDefault,"def process(data, cache={}): cache[data] = True","def process(data, cache=None):
    if cache is None: cache = {}
    cache[data] = True",1.0
C,InvalidAssignment,5 = x;,int x = 5;,1.0
Python,DivisionByZero,x = 10 / 0,x = 10 / 2,1.0
Python,DivisionByZero,result = 100 / (x - x),"result = 100 / max(x - x, 1)",1.0
Python,TypeMismatch,d = {1: 2} + 95,,
C++,TypeMismatch,"enum Status {OK, ERROR};
string msg = OK;","enum Status {OK, ERROR};
int msg = OK;",2.0
C++,MissingInclude,int main() { cin >> x; return 0; },"#include <iostream>
using namespace std;
int main() { int x; cin >> x; return 0; }",1.0
Python,NoError,"from math import pi, sqrt","from math import pi, sqrt",
Python,MissingImport,"np.array([1,2,3])","import numpy as np
np.array([1,2,3])",1.0
Python,WildcardImport,"from shutil import *
copy('src.txt', 'dst.txt')",,
Java,UnreachableCode,"return;
System.out.println(""Hi"");","System.out.println(""Hi"");",2.0
Python,WildcardImport,from math import *,"from math import sqrt, pi",1.0
Python,DivisionByZero,"numbers = [5, 6, 8, 10, 9]
result = 32 / numbers[4]",,
Python,LineTooLong,"result = very_long_function_name(arg1, arg2, arg3, arg4, arg5, arg6, arg7, arg8, arg9, arg10, arg11, arg12)","result = very_long_function_name(
    arg1, arg2, arg3, arg4,
    arg5, arg6, arg7, arg8
)",1.0
Java,MissingDelimiter,i++,,
Python,IndentationError,"if True:
x = 5","if True:
    x = 5",2.0
Python,TypeMismatch,value = 87 + 'text',,
C,TypeMismatch,char c = 46.5;,,
Java,DivisionByZero,int r = 50 / (a - a);,"int r = 50 / Math.max(a - a, 1);",1.0
Python,WildcardImport,from math import *,"from math import sqrt, pi",1.0
Python,UnmatchedBracket,print((1 + 2),print((1 + 2)),1.0
Python,DivisionByZero,"def divide(a, b):
    return a / b
result = divide(10, 0)","def divide(a, b):
    return a / b if b != 0 else 0
result = divide(10, 0)",2.0
C,MissingInclude,"int main() { printf(""Hello""); return 0; }","#include <stdio.h>
int main() { printf(""Hello""); return 0; }",1.0
Java,DivisionByZero,double result = 59.0 / 0.0;,,
C++,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,NameError,print(undefined_var),"undefined_var = 10
print(undefined_var)",1.0
C,MissingDelimiter,break,,
Python,InfiniteLoop,"queue = [1,2,3]
while queue:
    item = queue[0]",,
Python,UnusedVariable,"x = 10
print('Hi')",print('Hi'),1.0
Python,ImportError,"from os import pathh
pathh.exists('file')","from os import path
path.exists('file')",1.0
C,UnmatchedBracket,"#include <stdio.h>
int add(int a, int b {
    return a + b;
}",,
C,TypeMismatch,"char ch = 100;
int *ptr = ch;","char ch = 100;
int *ptr = (int*)&ch;",2.0
C,MissingDelimiter,int y = 20,int y = 20;,1.0
C++,UnmatchedBracket,"vector<int> v = {1, 2, 3;","vector<int> v = {1, 2, 3};",1.0
C,UnusedVariable,"int compute(int x) {
    int temp = x * 2;
    int result = x + 1;
    return result;
}",,
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
Python,IndentationError,"class Test:
def __init__(self):
pass","class Test:
    def __init__(self):
        pass",3.0
Python,NameError,result = x + y,"x = 5
y = 10
result = x + y",1.0
Python,IndentationError,"class Test:
def __init__(self):
pass","class Test:
    def __init__(self):
        pass",3.0
C,InvalidAssignment,5 = x;,int x = 5;,1.0
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
Python,IndentationError,"while True:
break","while True:
    break",2.0
Java,InfiniteLoop,"while (true) {
}","while (condition) {
}",1.0
Python,UnmatchedBracket,print((1 + 2),print((1 + 2)),1.0
C,UnreachableCode,"return;
printf(""Hi"");","printf(""Hi"");",2.0
Python,DivisionByZero,"numbers = [9, 0, 7, 2, 2]
result = 74 / numbers[1]",,
C++,MissingInclude,"int main() {
    queue<int> q;
    q.push(1);
    return 0;
}",,
Python,MissingImport,"random.randint(1, 10)","import random
random.randint(1, 10)",1.0
C++,UnusedVariable,"int x = 10;
cout << ""Hi"";","cout << ""Hi"";",1.0
C,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
C,MissingDelimiter,"int main() {
    int x = 10
    return 0;
}","int main() {
    int x = 10;
    return 0;
}",2.0
Java,MissingDelimiter,break,,
Python,UnreachableCode,"return
print('Hi')",print('Hi'),2.0
Python,ImportError,"from os import pathh
pathh.exists('file')","from os import path
path.exists('file')",1.0
C,UnmatchedBracket,"int main() {
  printf(""Hi"");
","int main() {
  printf(""Hi"");
}",2.0
C,DivisionByZero,"int x = 0;
int y = 74 / x;",,
C++,MissingDelimiter,return 0,return 0;,1.0
C,InvalidAssignment,5 = x;,int x = 5;,1.0
Java,UnmatchedBracket,"public class Test {
  public static void main(String[] args) {
    System.out.println(1);
","public class Test {
  public static void main(String[] args) {
    System.out.println(1);
  }
}",3.0
Python,NameError,total = count * 2,"count = 5
total = count * 2",1.0
C,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
Java,InvalidAssignment,5 = x;,int x = 5;,1.0
C++,MissingDelimiter,int x = 10,int x = 10;,1.0
C,TypeMismatch,"char str[10] = ""test"";
int x = str;","char str[10] = ""test"";
int x = strlen(str);",2.0
