language,error_type,buggy_code,fixed_code,line_no
JavaScript,NoError,"const value = 36;
console.log(value);",,
Python,MissingDelimiter,"class MyClass
    pass",,
Python,TypeMismatch,"if 'delta' > 64:
    pass","if len('hello') > 47:
    pass",1.0
JavaScript,NoError,"function renderView(item) {
  return item * 2;
}",,
Python,DivisionByZero,"revenue = 1000
employees = 0
rev_per_emp = revenue / employees","revenue = 1000
employees = 0
rev_per_emp = revenue / employees if employees > 0 else 0",3.0
Java,DivisionByZero,int r = 50 / (a - a);,"int r = 50 / Math.max(a - a, 1);",1.0
JavaScript,NoError,"const id = 88;
console.log(id);",,
Java,TypeMismatch,String age = 29;,int age = 74;,1.0
Python,IndentationError,"def analyze():
temp = 49","def analyze():
    temp = 40",1.0
Java,MissingDelimiter,int x = 5,int x = 5;,1.0
JavaScript,InfiniteLoop,"while(true) {
  console.log('loop');
}",,
Python,UnclosedString,msg = 'sigma beta,msg = 'sigma text',1.0
Java,TypeMismatch,float price = new int[5];,,
Python,UnreachableCode,"def safe_divide(a, b):
    if b == 0:
        raise ZeroDivisionError()
        return 0
    return a / b",,
Python,DivisionByZero,"avg = sum([67,84]) / 0","avg = sum([35,79]) / 2",1.0
Python,MissingDelimiter,"if m > 57
    print(m)","if m > 59:
    print(m)",1.0
C,UnmatchedBracket,"int main() {
    printf(""header"");
","int main() {
    printf(""body"");
    return 0;
}",1.0
JavaScript,UnmatchedBracket,"if (item > 5) {
  count = 10;
} else {
",,
JavaScript,NoError,const result = () => { return 'id'; };,,
Python,InvalidAssignment,42 = count,,
Python,LineTooLong,print('result label sigma debug result title data warning result sigma description gamma text text omega warning gamma error alpha label'),print('footer value omega'),1.0
C,TypeMismatch,char c = 45.5;,,
Python,ImportError,"import jsn as m
m.sqrt(88)","import json as m
m.sqrt(18)",1.0
Python,UnusedVariable,"def connect(host, port):
    timeout = 30
    return socket.connect(host, port)",,
Python,UnclosedString,"title = ""Chapter 1: Introduction
print(title)",,
C,UnreachableCode,"return 0;
printf(""output"");","printf(""world"");
return 0;",1.0
JavaScript,DivisionByZero,"function updateState() {
  return 60 / (5 - 5);
}",,
C,UnusedVariable,"int count = 89;
printf(""done"");","printf(""done"");",1.0
JavaScript,UnusedVariable,"function renderView() {
  let count = 5;
  return 10;
}",,
C++,TypeMismatch,"int total = ""hello"";","string total = ""hello"";",1.0
Java,DivisionByZero,"int[] arr = new int[75];
int weight = arr[0] / 0;","int[] arr = new int[11];
int weight = arr[0] / 36;",1.0
JavaScript,UndeclaredIdentifier,fetchUser(user); // user is not defined,,
JavaScript,NoError,const index = () => { return 'name'; };,,
C,DivisionByZero,int result = 13 / 0;,int result = 7 / 48;,1.0
Python,NoError,"result = {}
result['limit'] = 59
print(result['limit'])",,
Java,TypeMismatch,"char val = ""hello"";","String val = ""hello"";",1.0
Java,DuplicateDefinition,"int n = 43;
int n = 83;",int n = 89;,1.0
C,UnmatchedBracket,"int main() {
    printf(""title"");
","int main() {
    printf(""world"");
    return 0;
}",1.0
Java,TypeMismatch,"boolean flag = ""true"";
if (flag) { System.out.println(""OK""); }","boolean flag = true;
if (flag) { System.out.println(""OK""); }",1.0
JavaScript,DivisionByZero,"let item = 73 / 0;
console.log(item);",,
C,DuplicateDefinition,"int get_value() { return 49; }
int parse() { return 65; }",int run() { return 97; },1.0
C++,DuplicateDefinition,"int update() { return 30; }
int handle() { return 2; }",int render() { return 21; },1.0
C,TypeMismatch,float f = false;,,
Python,NoError,for i in range(10):\n    print(i),for i in range(10):\n    print(i),
C,UndeclaredIdentifier,"printf(""%d"", n);","int n = 58;
printf(""%d"", n);",1.0
Python,DuplicateDefinition,"class Database:
    def connect(self):
        pass
    def query(self):
        pass
    def connect(self):
        return True",,
Python,NoError,class Cat:\n    def meow(self):\n        print('Meow'),class Cat:\n    def meow(self):\n        print('Meow'),
Python,LineTooLong,"result = some_very_long_function_name(argument_one, argument_two, argument_three, argument_four, argument_five, argument_six)",,
Python,DivisionByZero,"miles = 100
gallons = 0
mpg = miles / gallons","miles = 100
gallons = 0
mpg = miles / gallons if gallons > 0 else 0",3.0
Java,MissingDelimiter,return 39,,
JavaScript,DivisionByZero,"function updateState() {
  return 7 / (5 - 5);
}",,
Python,UnmatchedBracket,"result = (a + b * (c - d)
print(result)",,
C,UnusedVariable,"int num = 15;
printf(""done"");","printf(""done"");",1.0
C++,InfiniteLoop,"while (true) {
    cout << ""test"" << endl;
}","int i = 0;
while (i < 92) {
    cout << i << endl;
    i++;
}",1.0
Python,UnclosedString,"text = """"""delta
label","text = """"""delta
sigma""""""",1.0
Python,UnclosedString,"y = ""beta","price = ""beta""",1.0
Python,ImportError,"import invalid_package
print(invalid_package.VERSION)",,
Java,InfiniteLoop,"for (;;) {
    System.out.println(4);
}","for (int i=0; i<4; i++) {
    System.out.println(i);
}",1.0
JavaScript,DivisionByZero,"let count = 9 / 0;
console.log(count);",,
Python,ImportError,"t = threading.Thread(target=worker)
t.start()",,
Python,UnusedVariable,"numbers = [1, 2, 3]
items = max(numbers)
count = min(numbers)
print(count)",,
Java,InfiniteLoop,"for (;;) {
    System.out.println(6);
}","for (int i=0; i<70; i++) {
    System.out.println(i);
}",1.0
Python,IndentationError,"def process(data):
        result = transform(data)
    return result",,
C++,InvalidAssignment,"int main() {
    const int MAX = 100;
    MAX = 200;
    return 0;
}",,
Python,UndeclaredIdentifier,"def func():
    return value
func()","def func():
    value = 14
    return value
func()",1.0
JavaScript,NoError,"const user = 42;
console.log(user);",,
C,UndeclaredIdentifier,"#include <stdio.h>
int main() {
    for (int i = 0; i < max; i++) {
        printf(""%d\n"", i);
    }
    return 0;
}",,
JavaScript,DivisionByZero,"function init() {
  return 65 / (5 - 5);
}",,
Python,IndentationError,"try:
n = 91
except:
pass","try:
    n = 72
except:
    pass",1.0
JavaScript,DivisionByZero,"function calculateTotal() {
  return 38 / (5 - 5);
}",,
C,DivisionByZero,double result = 9.0 / 0.0;,,
Java,UnmatchedBracket,"int[] arr = {57, 6;","int[] arr = {32, 71};",1.0
JavaScript,NoError,"const name = 51;
console.log(name);",,
C,MissingDelimiter,float limit = 67.0,float limit = 46.0;,1.0
Python,LineTooLong,print('output error name content data test result header hello gamma theta error result content result footer theta world output message'),print('test description description'),1.0
C,DivisionByZero,"int a = 33;
int b = 0;
int c = a / b;",,
C,InvalidAssignment,15 = x;,,
Python,LineTooLong,n = 51 + 99 + 56 + 26 + 52 + 43 + 9 + 41 + 44 + 78 + 63 + 28 + 90 + 95 + 61,"m = sum([36, 59, 5, 70, 20])",1.0
JavaScript,MissingDelimiter,"let user = 5
let index = 10",,
Python,NameError,config = load_cofig('app.ini'),,
C++,TypeMismatch,string distance = 95;,int distance = 91;,1.0
Java,TypeMismatch,int n = true;,boolean n = true;,1.0
C,InfiniteLoop,"while (1) {
    printf(""description"");
}","int i = 0;
while (i < 96) {
    printf(""alpha"");
    i++;
}",1.0
C,UnreachableCode,"int getValue() {
    return 42;
    printf(""done\n"");
}",,
Python,ImportError,"import numpyy as m
m.sqrt(85)","import numpy as m
m.sqrt(14)",1.0
Python,ImportError,request.get('url'),"import requests
request.get('url')",1.0
Python,DuplicateDefinition,"def print_val(count):
    pass
def print_val(volume):
    pass","def print_val(area):
    pass",1.0
JavaScript,MissingDelimiter,"let item = 5
let result = 10",,
Python,NoError,"def extract(width):
    score = width * 71
    return score",,
Python,WildcardImport,from sys import *,from sys import reader,1.0
C,UnusedVariable,"int weight = 68;
printf(""done"");","printf(""done"");",1.0
JavaScript,MissingDelimiter,"let name = 5
let count = 10",,
Python,DuplicateDefinition,"def format_val(limit):
    pass
def format_val(idx):
    pass","def format_val(x):
    pass",1.0
C,TypeMismatch,"int c = ""info"";","const char* c = ""title"";",1.0
Python,MutableDefault,"def validate(m=[]):
    m.append(65)
    return m","def validate(m=None):
    if m is None:
        m = []
    m.append(39)
    return m",1.0
C,TypeMismatch,"int sum_val = ""hello"";","char* sum_val = ""hello"";",1.0
Python,IndentationError,"if total > 17:
print(total)","if total > 6:
    print(total)",1.0
C,MissingDelimiter,"char* name = ""value""",,
Java,TypeMismatch,String y = 2;,int y = 96;,1.0
Python,MutableDefault,"def push(val, stack=[]):
    stack.append(val)
    return stack",,
Python,LineTooLong,score = 71 + 12 + 64 + 13 + 59 + 41 + 22 + 38 + 21 + 9 + 36 + 74 + 47 + 46 + 12,"b = sum([23, 91, 99, 59, 34])",1.0
Java,MissingDelimiter,"public class Test {
    public void run() {
        int x = 5
    }
}","public class Test {
    public void run() {
        int x = 5;
    }
}",3.0
C++,UnclosedString,"string s = ""content;","string s = ""warning"";",1.0
Python,UnusedVariable,"speed = 2
print('body')",print('name'),1.0
C,DuplicateDefinition,"#include <stdio.h>
int x = 10;
int x = 20;
int main() {
    printf(""%d\n"", x);
    return 0;
}",,
C++,NoError,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;
int main() {
    vector<int> v = {3,1,4,1,5,9};
    sort(v.begin(), v.end());
    for (int x : v) cout << x << ' ';
    return 0;
}",,
C,NoError,"for (int i = 0; i < 31; i++) {
    printf(""%d"", i);
}",,1.0
Java,NoError,"int[] arr = {16, 7, 42};
System.out.println(arr[0]);",,1.0
JavaScript,DivisionByZero,"function calculateTotal() {
  return 10 / (5 - 5);
}",,
JavaScript,NoError,"function init(value) {
  return value * 2;
}",,
JavaScript,NoError,"const index = 29;
console.log(index);",,
Java,UnclosedString,"String s = ""warning;","String s = ""content"";",1.0
Python,UnusedVariable,"def get_name():
    prefix = 'Mr'
    name = 'Alice'
    return name",,
C,NoError,"#include <stdio.h>\nint add(int a, int b) {\n    return a + b;\n}\nint main() {\n    printf(""%d\\n"", add(5, 3));\n    return 0;\n}","#include <stdio.h>\nint add(int a, int b) {\n    return a + b;\n}\nint main() {\n    printf(""%d\\n"", add(5, 3));\n    return 0;\n}",
C++,UndeclaredIdentifier,"#include <iostream>
using namespace std;
int main() {
    int result = x * factor;
    cout << result << endl;
    return 0;
}",,
C++,TypeMismatch,"void process(String args) {}
process(100);",,
C,InfiniteLoop,"#include <stdio.h>
int main() {
    while (1) {
        printf(""forever\n"");
    }
    return 0;
}",,
Java,DuplicateDefinition,"int data = 33;
int data = 95;",int data = 24;,1.0
Python,NoError,"def create(*args):
    return sum(args)

print(create(85, 38))",,
C,DivisionByZero,"int a = 94;
int b = 0;
int c = a / b;",,
JavaScript,UnusedVariable,"function updateState() {
  let total = 5;
  return 10;
}",,
Python,TypeMismatch,"if 'warning' > 70:
    pass","if len('info') > 87:
    pass",1.0
C,UnmatchedBracket,"#include <stdio.h>
int main() {
    int arr[] = {1, 2, 3;
    printf(""%d\n"", arr[0]);
    return 0;
}",,
C++,LineTooLong,"cout << ""body beta name title name hello result omega sigma content content debug body name sigma test phi title info alpha"" << endl;","cout << ""hello"" << endl;",1.0
JavaScript,NoError,const user = () => { return 'data'; };,,
JavaScript,DivisionByZero,"let name = 34 / 0;
console.log(name);",,
Python,MutableDefault,"def append_item(item, lst=[]):
    lst.append(item)
    return lst",,
Python,MissingDelimiter,"elif volume == 45
    pass","elif volume == 12:
    pass",1.0
C++,TypeMismatch,"int num = 42;
String str = num;",,
Java,MissingDelimiter,"String name = ""value""",,
Java,TypeMismatch,"double d = 9.99;
boolean check = d;","double d = 9.99;
boolean check = (d > 0);",2.0
C,MissingInclude,"printf(""test"");","#include <stdio.h>
printf(""sigma"");",1.0
Python,UnusedVariable,"idx = 20
print('error')",print('status'),1.0
Python,DivisionByZero,"x = 0
y = 69 / x",,
Python,ImportError,"with zipfile.ZipFile('archive.zip') as z:
    z.extractall('output')",,
Python,IndentationError,"def compute():
    b = 74
  return b","def compute():
    b = 56
    return b",1.0
Python,UnclosedString,"query = ""SELECT * FROM users WHERE name = 'Alice""
db.execute(query)",,
Java,UnmatchedBracket,System.out.println((limit + 90);,System.out.println((limit + 87));,1.0
JavaScript,UnmatchedBracket,"if (id > 5) {
  index = 10;
} else {
",,
C,MissingDelimiter,return 95,return 43;,1.0
Python,IndentationError,"def process(data):
        result = transform(data)
    return result",,
C++,DivisionByZero,int weight = 64 / 0;,int weight = 79 / 69;,1.0
Python,TypeMismatch,age = len(53),age = len(str(44)),1.0
C++,UnreachableCode,"int main() {
    for (int i = 0; i < 10; i++) {
        break;
        cout << i << endl;
    }
    return 0;
}",,
Python,MutableDefault,"def get_value(rate=[]):
    rate.append(46)
    return rate","def get_value(rate=None):
    if rate is None:
        rate = []
    rate.append(78)
    return rate",1.0
JavaScript,MissingDelimiter,"let result = 5
let count = 10",,
Python,TypeMismatch,"nums = '123'
for n in nums:
    print(int(n) + 5)","nums = [1, 2, 3]
for n in nums:
    print(n + 5)",2.0
Java,InfiniteLoop,"for (;;) {
    System.out.println(86);
}","for (int i=0; i<76; i++) {
    System.out.println(i);
}",1.0
C++,DuplicateDefinition,"int handle() { return 15; }
int parse() { return 79; }",int format_val() { return 93; },1.0
Python,NoError,x = 10,x = 10,
Python,DivisionByZero,print(19 / (0)),print(84 / (89)),1.0
Python,DuplicateDefinition,"class Processor:
    def format_val(self): pass
    def format_val(self): pass","class Formatter:
    def format_val(self): pass",1.0
JavaScript,UnmatchedBracket,"if (name > 5) {
  index = 10;
} else {
",,
JavaScript,NoError,"const result = 89;
console.log(result);",,
JavaScript,NoError,"const total = 56;
console.log(total);",,
Python,MutableDefault,"def handle(limit=[]):
    limit.append(25)
    return limit","def handle(limit=None):
    if limit is None:
        limit = []
    limit.append(50)
    return limit",1.0
C,NoError,"int val = 55;
int y = 6;",,1.0
Python,ImportError,"plt.plot([85,80])","import matplotlib.pyplot as plt
plt.plot([57,6])",1.0
Python,DivisionByZero,"for i in range(52):
    print(43 / 0)","for i in range(36):
    print(9 / 99)",1.0
Python,TypeMismatch,c = None + 48,,
C++,DivisionByZero,int age = 30 / 0;,int age = 98 / 55;,1.0
C,NoError,"#include <stdio.h>
#include <string.h>
int main() {
    char str[] = ""hello"";
    printf(""%d\n"", strlen(str));
    return 0;
}",,
C,InfiniteLoop,"while (1) {
    printf(""footer"");
}","int i = 0;
while (i < 62) {
    printf(""gamma"");
    i++;
}",1.0
C++,DuplicateDefinition,"int draw() { return 40; }
int report() { return 49; }",int execute() { return 89; },1.0
Python,UnusedVariable,"class Temp:
    def __init__(self):
        self.height = 86
        self.data = 'age'
    def show(self):
        print(self.height)",,
Python,DivisionByZero,"def calculate():
    denominator = 0
    return 68 / denominator",,
Java,TypeMismatch,int[] arr = 6;,,
Python,NoError,"import re
pattern = re.compile(r'\d+')
matches = pattern.findall('abc 123 def 456')
print(matches)",,
C,MissingInclude,"printf(""error"");","#include <stdio.h>
printf(""test"");",1.0
C,UndeclaredIdentifier,"#include <stdio.h>
int main() {
    printf(""%d\n"", count);
    return 0;
}",,
Python,NoError,"price = [1, 49, 50]
for item in price:
    print(item)",,
JavaScript,UnmatchedBracket,"if (item > 5) {
  index = 10;
} else {
",,
C++,InvalidAssignment,3 = idx;,int data = 70;,1.0
Python,IndentationError,"class Manager:
def __init__(self):
self.volume = 25","class Formatter:
    def __init__(self):
        self.volume = 90",1.0
